name, gender
Resulcan,E
Revaha,E
Revasiye,K
Revhi,E
Revşi,K
Revzete,K
Reyide,K
Reyis,E
Reyzan,K
Rezge,K
Ridvan,E
Ridvane,K
Rifa,K
Rifki,E
Rihan,K
Rime,K
Riskiye,K
Rivayet,K
Riyad,E
Riyat,E
Riyhane,K
Riza,E
Rizan,E
Rizgar,E
Rizk,E
Rizkiye,K
Rizvan,E
Robert,E
Rohat,E
Rohat,K
Rojbin,K
Rojda,K
Rojdiyar,K
Rojin,K
Rojnu,K
Rolkay,E
Romulus,E
Roşan,K
Rowena,K
Rozan,K
Rozcan,K
Rubaşa,K
Rüçan,E
Ruçhan,E
Rufat,E
Rüfet,E
Rufi,E
Rüfiye,K
Rüğzan,K
Ruhat,K
Ruhevza,K
Ruhide,K
Ruhser,K
Ruhyete,K
Rüjdiye,K
Ruken,E
Ruken,K
Rukhiya,K
Rukide,K
Rukkiye,K
Ruknettin,E
Rukuya,K
Rüküye,K
Rükye,K
Rumeysa,K
Rumi,E
Rurten,K
Rüsan,E
Ruşan,K
Rüşdi,E
Rüşen,E
Rustem,E
Saadin,E
Sabahatdin,E
Sabahettin,E
Sabahi,E
Sabahittin,E
Sabahiye,K
Şabanül,E
Sabattin,E
Şabettin,E
Sabihat,K
Sabihe,K
Sabike,K
Sabile,K
Sadat,E
Sade,K
Sadeddin,E
Şadem,K
Saden,K
Sadenur,K
Sadet,E
Sadet,K
Sadetdin,E
Sadeti,K
Şadettin,E
Sadi,E
Sadife,K
Sadik,E
Sadika,K
Sadikar,K
Sadike,K
Şadiman,K
Şadime,K
Sadin,E
Sadinaz,K
Sadise,K
Sadittin,E
Sadiye,K
Sadulla,E
Şafaat,E
Safaniye,K
Safariye,K
Şafer,K
Safet,E
Safetullah,E
Safide,K
Şafii,E
Safikar,K
Safile,K
Safine,K
Safinez,K
Safiya,K
Safiyye,K
Safura,K
Safure,K
Safvet,K
Sagip,E
Şaha,K
Şahab,E
Sahabe,K
Şahabeddin,E
Sahare,K
Şahdiye,K
Şahender,K
Şaheste,K
Şahhüseyin,E
Şahide,K
Şahidi,E
Sahife,K
Şahimerdan,E
Şahinaz,K
Şahinde,K
Şahinder,K
Şahine,K
Şahiser,K
Şahismail,E
Şahiye,K
Şahize,K
Şahizer,K
Şahmar,E
Şahmettin,E
Şahnuray,K
Sahre,K
Şahriban,K
Sahriye,K
Şahsene,K
Şahsenem,K
Şahsine,K
Şahzende,K
Şahziye,K
Said,E
Şaide,K
Şaile,K
Şaizer,K
Sakime,K
Sakip,E
Salahaddin,E
Salahattin,E
Salahettin,E
Salahittin,E
Salami,E
Salen,K
Salha,K
Şali,E
Saliç,K
Salice,K
Salif,E
Salihcan,E
Salihe,K
Salimet,K
Saliya,K
Saliye,K
Salli,E
Salper,E
Şamazet,K
Samed,E
Sametcan,E
Samia,K
Samican,E
Şamili,E
Samittin,E
Şammas,E
Samra,K
Sandra,K
Şanize,K
Şanli,E
Sanur,K
Şara,K
Şarafettin,E
Saray,K
Sarayi,K
Sargin,E
Sari,E
Sari,K
Sarigül,K
Sariye,K
Sarya,K
Sascha,E
Satan,E
Sati,E
Sati,K
Satia,K
Satilmiş,E
Şatir,E
Satiye,K
Satrettin,E
Savci,E
Şavki,E
Şayda,K
Sayeddin,E
Sayfe,K
Saygin,E
Şayibe,K
Sayid,E
Sayile,K
Sayim,E
Sayime,K
Sayin,E
Şayip,E
Şayiste,K
Sayit,E
Şayizar,K
Sayme,K
Sayre,K
Sayriye,K
Şayzar,K
Şazie,K
Şazime,K
Şazimet,K
Sead,E
Seadet,K
Sebahaddin,E
Sebahatdin,E
Sebahiddin,E
Sebahittin,E
Sebahiye,K
Sebahniye,K
Sebahnur,K
Sebaittin,E
Sebattin,E
Sebaye,K
Sebehat,K
Sebğet,E
Sebgetullah,E
Sebigül,K
Sebiha,K
Sebihat,K
Sebila,K
Sebilay,K
Sebir,K
Sebiyha,K
Sebla,K
Secaattin,E
Seçgin,K
Seçgün,K
Seçin,K
Sedahat,K
Sedaket,K
Seday,K
Sedefye,K
Sedife,K
Sedika,K
Sedirye,K
Sediye,K
Sedrettin,E
Sefade,K
Sefadiye,K
Sefagül,K
Sefanur,K
Sefayin,E
Sefegül,K
Seferiye,K
Seffannur,K
Şefi,E
Şefie,K
Şefike,K
Sefil,E
Sefilay,K
Sefine,K
Sefiyan,K
Şefiye,K
Sefkan,E
Şefket,E
Şefki,E
Sefuriye,K
Segah,K
Şehabettin,E
Şehali,E
Sehel,K
Sehergülü,K
Şehide,K
Şehinaz,K
Sehirnaz,K
Şehmus,E
Sehne,K
Şehnur,K
Sehra,K
Şehreban,K
Şehri,K
Şehristan,K
Şehruban,K
Şehrüzan,K
Sehure,K
Şehza,K
Seithan,E
Sejda,K
Şekim,E
Şekir,K
Şeküre,K
Sekvan,E
Selahaddin,E
Selahatdin,E
Selahatin,E
Selahattin,E
Selaheddin,E
Selahi,E
Selahiddin,E
Selahittin,E
Şelale,K
Selam,E
Selamet,E
Selamet,K
Selametdin,E
Selamettin,E
Selami,E
Selamik,E
Selatin,E
Selattin,E
Selbi,K
Selbin,K
Selbinaz,K
Selbiye,K
Selçen,K
Selçin,K
Selcuk,E
Selden,K
Selehattin,E
Selemin,E
Selenay,K
Selfinaz,K
Selhaddin,E
Seliha,K
Selima,K
Selimiye,K
Selimşah,K
Selinay,K
Selincan,K
Selmaye,K
Selme,K
Selmihan,K
Selnay,K
Selsebil,K
Selvan,K
Selvane,K
Selvent,K
Selver,E
Selver,K
Selvim,K
Selvinas,K
Selviye,K
Semaha,K
Semahir,K
Semal,E
Şemam,K
Semat,K
Sematin,E
Semehet,K
Semia,K
Semihan,K
Semihe,K
Semilay,K
Semina,K
Semira,K
Şemiran,K
Şemistan,E
Semiya,K
Şemiye,K
Semiz,K
Semral,K
Semran,K
Semrin,K
Semriye,K
Şemsa,K
Şemse,K
Şemseddin,E
Şemsihan,K
Şemsinur,K
Şemsittin,E
Semyan,K
Senadin,E
Senan,E
Şenbahar,K
Sencar,E
Sencay,E
Sendur,E
Şengezer,E
Şenil,K
Şennaz,K
Şenül,K
Seraceddin,E
Seracettin,E
Şerafeddin,E
Seral,E
Seral,K
Şerban,K
Serbent,K
Sercay,E
Serçim,K
Serçin,E
Serçin,K
Serda,E
Serda,K
Serdaç,E
Serdarbey,E
Serdegül,K
Serdihan,K
Şerefbey,E
Şerefetdin,E
Şerefettin,E
Serem,K
Serenay,K
Serep,K
Serezli,E
Şerfe,K
Serfet,E
Serfin,K
Serfinaz,K
Serfirat,E
Sergey,E
Sergünay,K
Serhad,E
Serhatmehmet,E
Şerifegül,K
Şerifnur,K
Seriha,K
Serihan,K
Şerine,K
Seriye,K
Şerize,K
Serkant,E
Sermail,K
Şerman,K
Sermil,K
Sermin,K
Sermiye,K
Serper,E
Serrap,K
Sertan,E
Sertaş,E
Servan,E
Şervim,K
Servin,K
Serya,K
Sesil,K
Setenay,K
Seva,K
Sevban,E
Sevcihan,K
Sevcin,K
Sevdagül,K
Sevdakar,E
Sevdal,K
Sevdanur,K
Sevdegül,K
Sevdi,E
Sevdinar,K
Seve,K
Sevgil,K
Sevgin,K
Sevginar,K
Sevgiser,K
Sevgison,K
Sevgizar,K
Sevgünar,K
Sevibe,K
Sevider,K
Şevika,K
Şevike,K
Sevila,K
Sevile,K
Sevilnur,K
Sevim.,K
Şevin,K
Seviye,K
Şevkan,K
Şevke,K
Sevkiyat,K
Şevkiyet,K
Sevla,K
Sevlan,K
Şevle,K
Sevli,K
Sevligül,K
Sevliye,K
Şevma,K
Sevra,K
Seyahat,K
Şeyba,K
Seybe,K
Seycan,K
Seyde,K
Seydihan,E
Seydiye,K
Seydo,E
Seydullah,E
Seyfa,K
Seyfeddin,E
Seyfet,E
Seyfetullah,E
Seyfiddin,E
Seyfittin,E
Seyfun,K
Şeyhamit,E
Şeyhmus,E
Şeyhmuz,E
Şeyho,E
Seyid,E
Seyide,K
Seyidhan,E
Seyifali,E
Seyir,E
Seyitahmet,E
Seyitali,E
Şeyman,K
Şeymanur,K
Şeyme,K
Şeynaz,K
Seynur,K
Seyra,K
Şeyva,E
Seyyane,K
Seyyar,E
Seyyat,E
Seyyid,E
Seyyidullah,E
Sezair,E
Sezaner,K
Sezanur,K
Sezar,E
Sezayi,E
Sezcan,K
Sezihan,K
Sezilan,K
Shahram,E
Siber,K
Sida,K
Sidar,E
Sidar,K
Siddi,K
Siddik,E
Siddika,K
Side,K
Sidem,K
Sidik,E
Sidika,E
Sidika,K
Sidiret,K
Sidki,E
Sidret,K
Siğnem,K
Şih,E
Siham,E
Şihmehmet,E
Şihmus,E
Sila,K
Şilan,K
Silanur,K
Silay,E
Silay,K
Silma,K
Silver,K
Şima,K
Simamperi,K
Simel,K
Şimet,E
Simgenur,K
Simla,K
Simnare,K
Simon,E
Sinangül,K
Sinanperi,K
Şinay,K
Sinef,K
Sinemis,K
Sino,E
Sipan,K
Şipir,K
Şirinaz,K
Şirinnaz,K
Şirivan,K
Sirma,K
Sirmahan,K
Sirri,E
Sisan,K
Sisi,K
Sitdik,E
Sitdika,K
Sitem,E
Sitem,K
Siti,K
Sitizübeyda,K
Sitki,E
Sittik,E
Sittika,K
Sittike,K
Sitto,K
Siyahi,E
Siyami,E
Şiyar,E
Şiyar,K
Siyaset,K
Siyasi,E
Siyen,K
Şöhrat,E
Solma,K
Sona,K
Şöret,K
Sosi,K
Söylemez,K
Söyler,K
Sšheyla,E
Stefan,E
Stephanie,K
Suad,K
Suada,K
Suade,K
Suadiye,K
Şüal,K
Şuap,E
Şuayb,E
Şuayben,E
Şuayip,E
Şüayp,E
Şuayüp,E
Süber,K
Subhani,E
Subutiye,K
Sücaattin,E
Sücaettin,E
Sucan,K
Südiye,K
Südriye,K
Süeyla,K
Sugat,E
Suhal,K
Süham,K
Şüheda,E
Şuheda,K
Sühem,K
Süheyda,K
Suheyl,E
Süheyla,K
Şuhule,K
Şükren,K
Şükret,E
Şükri,E
Şükriyen,K
Şükrüye,K
Şüküfe,K
Şükür,E
Sülahi,K
Sülbiye,K
Sülbüye,K
Şüle,K
Şulehan,K
Süleybe,K
Süleyha,K
Süleyla,K
Suleyman,E
Sülfidan,K
Sulhattin,E
Sulhuye,K
Sullhattin,E
Sultane,K
Sultani,K
Sultaniye,K
Sümeray,K
Sümerra,K
Sümerya,K
Sümeye,K
Sumeyra,K
Sümeyya,K
Sümeyye,E
Sümeyye,K
Summani,E
Sümra,K
Sunacan,K
Sündüz,K
Süner,K
Suphan,E
Süphiye,K
Supho,K
Şura,K
Surahanim,K
Sürahi,K
Suray,E
Surayye,K
Sürbüye,K
Sürecettin,E
Suret,K
Sureyya,K
Süreyye,K
Sürhap,E
Süriye,K
Surreya,K
Sürün,K
Susam,K
Susan,K
Süsdem,K
Süsenber,K
Susin,K
Süsli,K
Sütya,K
Şuule,K
Süveyla,K
Süyer,E
Şüyüp,E
Süzan,K
Suzay,K
Süzem,K
Süzer,K
Süziyen,K
Svetlana,K
Tabip,E
Tabire,K
Tacdin,E
Taceddin,E
Taciddin,E
Tacider,K
Tacittin,E
Taçlan,K
Tahayasin,E
Tahide,K
Tahip,E
Tahsime,K
Takittin,E
Talan,K
Talat,E
Talet,E
Taleyha,K
Tamara,K
Tamarya,K
Tamcihan,K
Tancu,E
Tanem,K
Tannur,K
Tansuhan,E
Tanya,K
Tarfa,K
Tarika,K
Tarjan,E
Taş,E
Tasie,K
Taşkin,E
Taşkinege,E
Tasvire,K
Taumani,E
Taybet,K
Tayibe,K
Tayip,E
Tayiva,K
Tayyer,E
Tayyib,E
Tayyibet,K
Tayyübe,K
Teberik,K
Tefekkül,K
Tefik,E
Teknaz,K
Telat,E
Telnur,K
Temami,K
Temim,E
Temmuz,E
Temraz,E
Temur,E
Tenzile,K
Tenzire,K
Tercen,K
Teslim,E
Teslime,K
Tesmiye,K
Tevfide,K
Teybet,K
Teycan,K
Teyfik,E
Teyibe,K
Teyup,E
Teyyar,E
Tezebey,E
Timsal,K
Tinmaz,E
Tohit,E
Tokhtaubai,E
Tolğa,E
Tomasz,E
Topi,E
Tüba,K
Tübe,K
Tüberk,E
Tubiye,K
Tuce,K
Tuğbahan,K
Tuğbanur,K
Tuğberk,E
Tuğça,K
Tuğcan,E
Tuğce,K
Tuğçehan,K
Tügen,K
Tuğmen,E
Tuğnil,K
Tuğrulhan,E
Tulay,K
Tule,K
Tulin,K
Tülü,K
Tumen,E
Tüncay,E
Tunçtugay,E
Türab,E
Turabi,E
Turafiye,K
Türcan,K
Turcayin,K
Turcein,K
Turceun,K
Turcihan,K
Türciye,K
Turğay,E
Turğut,E
Türkan,K
Turkay,E
Turkay,K
Türken,K
Türkşan,K
Türküler,K
Türkün,K
Türkyilmaz,E
Turnel,K
Tursun,E
Tursun,K
Tutkucan,K
Tüzen,K
Tüzin,K
Tzemile,K
Ubeyit,E
Üçler,E
Ufeyra,K
Uğraş,E
Ugur,E
Uğurkan,E
Uhut,E
Ükke,K
Ülbiye,K
Ülfani,E
Ülfiye,K
Ülgar,K
Ülkay,K
Ülki,E
Ülki,K
Ülkinar,K
Ülkiye,K
Ülküme,K
Ülküsen,K
Ülmiye,K
Ülvi,E
Ülviye,K
Ülya,K
Umahan,K
Ümeysa,K
Ümgül,K
Ümithan,E
Ümmahan,K
Ummahani,K
Ummani,K
Ümmehan,K
Ümmen,K
Ümmihan,K
Ümmü,K
Ümmügül,K
Ümmügülsüm,K
Ümmügülsün,K
Ümmuhan,K
Ummuhani,K
Ümmülü,K
Ümmünihan,K
Ümmüran,K
Ümmüşan,K
Ümmüsü,K
Ümmüsün,K
Ümmüye,K
Umran,K
Ümray,K
Ümre,K
Ümşan,K
Ümsel,K
Ümügül,K
Umuhan,K
Ümülgülsüm,K
Umurhan,E
Ümüş,K
Umuşan,K
Ümüşen,K
Ümüsün,K
Ümüt,E
Ümüt,K
Umutcan,E
Ünlühan,K
Unur,E
Ünzüle,K
Urakkuş,K
Urartu,E
Ürfet,E
Ürfet,K
Ürfettin,E
Ürfi,E
Urkiya,K
Urkiye,K
Urkuş,K
Ürküye,K
Uruç,K
Ürüşan,K
Üryan,E
Üsame,E
Usamettin,E
Useme,E
Üseyin,E
Üseyt,E
Utkucan,E
Üveyda,K
Üveyis,E
Uyanser,K
Uyariş,E
Üzeme,K
Üzeybe,K
Üzlife,K
Uzlufe,K
Üzüme,K
U¦Ur,E
Vadedin,E
Vadha,K
Vahdeddin,E
Vahdi,E
Vaide,K
Vali,E
Validiye,K
Vargin,E
Varlik,K
Vasif,E
Vasile,K
Vasiyle,K
Vatangül,K
Vaysal,E
Vecdan,E
Veciben,K
Vecide,K
Veciye,K
Vedad,E
Vediha,K
Vehide,K
Vehiye,K
Veis,E
Vejdi,E
Velaattin,E
Velat,E
Velattin,E
Velitdin,E
Velittin,E
Verdal,K
Verde,K
Verdi,K
Verdiat,E
Vesile,K
Vesiyle,K
Vesme,K
Vethan,K
Veysal,E
Veyseddin,E
Veysiye,K
Vezat,E
Vezir,E
Veznegül,K
Vezrife,K
Vicidan,K
Vidat,K
Vidayet,K
Videt,K
Vige,K
Vijdan,K
Vilayet,K
Vildane,K
Viyan,K
Wioletta,K
Wojciech,E
Yadigar,E
Yadigar,K
Yadikar,E
Yadikar,K
Yadiker,K
Yadin,E
Yağfes,E
Yağiz,E
Yağizcan,E
Yakub,E
Yalçin,E
Yalçinkaya,E
Yalgin,E
Yalim,E
Yalin,E
Yamin,E
Yanki,E
Yanki,K
Yansi,E
Yardim,E
Yaren,K
Yarkin,E
Yaşaddin,E
Yaşagül,K
Yasal,E
Yaşariye,K
Yaşarnuri,E
Yaşat,E
Yaşattin,E
Yaşegül,K
Yasemen,K
Yasevil,K
Yasime,K
Yasir,E
Yasmin,K
Yavize,K
Yaze,K
Yazgi,K
Yazi,K
Yeda,E
Yekbun,K
Yekcan,E
Yekda,E
Yektacan,E
Yelim,K
Yelis,K
Yelsu,K
Yemliha,E
Yeniay,K
Yerkyegul,K
Yerkyejan,K
Yeşer,K
Yeşeren,K
Yeşilay,K
Yesire,K
Yeteriye,K
Yetgin,E
Yigit,E
Yiğitalp,E
Yigitcan,E
Yigiter,E
Yihya,E
Yilay,E
Yildan,K
Yildir,E
Yildiran,E
Yildiray,E
Yildiray,K
Yildirim,E
Yildiz,E
Yildiz,K
Yilmaz,E
Yilmaz,K
Yonis,E
Yonus,E
Yosif,E
Yudum,K
Yunis,E
Yunise,K
Yünüs,E
Yunusemre,E
Yurda,E
Yurda,K
Yurdun,E
Yurtsenin,E
Yuşa,E
Yusna,K
Yüsra,K
Yüsuf,E
Yusufhan,E
Zadife,K
Zafercan,E
Zafiye,K
Zahfer,K
Zahi,E
Zahid,E
Zahtinur,K
Zahure,K
Zakine,K
Zale,K
Zaliha,E
Zaliha,K
Zana,E
Zari,E
Zariye,K
Zayide,K
Zebirce,K
Zede,K
Zedef,K
Zeha,K
Zeher,K
Zehide,K
Zehni,E
Zehni,K
Zehniye,K
Zehragül,K
Zehranur,K
Zehre,K
Zekai,E
Zekariya,E
Zekariye,E
Zekayi,E
Zekeriye,E
Zekeriyya,E
Zekerya,E
Zekine,K
Zeko,K
Zelal,K
Zelen,K
Zeleyha,K
Zelha,K
Zelife,K
Zelihan,K
Zelihe,K
Zelika,K
Zemhanur,K
Zemide,K
Zemine,K
Zemirhan,E
Zemiya,K
Zemzema,K
Zemzeme,K
Zenibe,K
Zenife,K
Zennun,E
Zennure,K
Zennuriye,K
Zenure,K
Zercan,K
Zerdi,K
Zere,K
Zerfinaz,K
Zerga,K
Zeride,K
Zerife,K
Zero,K
Zeruk,K
Zevcan,K
Zevlüde,K
Zeydan,E
Zeydin,E
Zeyican,K
Zeynal,E
Zeynalabidin,E
Zeynap,K
Zeyneb,K
Zeynebe,K
Zeynet,K
Zeyneti,K
Zeynettin,E
Zeynettin,K
Zeynittin,E
Zeytin,K
Zeytun,K
Zeyyad,E
Zhamshitbek,E
Zihnet,K
Zihrelcebin,K
Zihriye,K
Zikret,K
Zilfa,K
Zilfi,K
Zilha,K
Zilife,K
Zimet,K
Zineti,K
Zini,K
Zinnet,K
Zinnete,K
Zino,K
Zivre,K
Ziyacan,E
Ziyaddin,E
Ziyafer,E
Ziyafettin,E
Ziyaittin,E
Ziyamet,K
Ziyattin,E
Ziyettin,E
Zöhra,K
Zöhre,K
Zöhrehan,K
Zöhtü,E
Zozan,K
Zübede,K
Züberbariş,E
Zübeybe,K
Zübeyda,K
Zubeyde,K
Zübeyir,E
Zübeyra,K
Zübüde,K
Züeyda,K
Züfer,E
Zuhal,K
Zuhat,E
Zühdü,E
Zühel,K
Züheyla,E
Züheyla,K
Zuhra,K
Zühriye,K
Zührü,K
Zuka,K
Zülahi,K
Zülal,K
Zülale,K
Zülay,K
Zülbiya,K
Zülbiye,K
Zülfinaz,K
Zulfiye,K
Zülfizer,K
Zülfükar,E
Zülgarni,E
Zulihe,K
Zülkade,K
Zülkar,E
Zülkarneyin,E
Zülker,E
Zümbül,K
Zümrah,K
Zümral,K
Zümran,K
Zümray,K
Zümre,K
Zümrete,K
Zumrettar,K
Zümriye,K
Zümrüye,K
Züray,E
Zürbiye,K
Zürha,K
Züriye,K
Zürtüllah,E
Zürüye,K
